Russian Federation, Cumulative cohort fertility rates by birth order (horizontal parallelograms
Last modified: 22/10/2020
Cohort  Age     CCFR     CCFR1     CCFR2     CCFR3     CCFR4    CCFR5p
1948    37     1.709     0.904     0.588     0.139     0.042     0.035
1948    38     1.731     0.907     0.596     0.145     0.044     0.039
1948    39     1.750     0.910     0.602     0.150     0.047     0.042
1948    40     1.764     0.912     0.606     0.153     0.048     0.045
1948    41     1.772     0.913     0.608     0.156     0.049     0.047
1948    42     1.778     0.914     0.609     0.157     0.050     0.048
1948    43     1.781     0.914     0.610     0.157     0.050     0.049
1948    44     1.782     0.915     0.610     0.158     0.050     0.050
1948    45     1.783     0.915     0.610     0.158     0.051     0.050
1948    46     1.784     0.915     0.610     0.158     0.051     0.050
1948    47     1.784     0.915     0.610     0.158     0.051     0.050
1948    48     1.784     0.915     0.610     0.158     0.051     0.050
1948    49     1.784     0.915     0.610     0.158     0.051     0.050
1948    50     1.784     0.915     0.610     0.158     0.051     0.050
1948    51     1.784     0.915     0.610     0.158     0.051     0.050
1948    52     1.784     0.915     0.610     0.158     0.051     0.050
1948    53     1.784     0.915     0.610     0.158     0.051     0.050
1948    54     1.784     0.915     0.610     0.158     0.051     0.050
1948    55     1.784     0.915     0.610     0.158     0.051     0.050
1949    12     0.000     0.000     0.000     0.000     0.000     0.000
1949    13     0.000     0.000     0.000     0.000     0.000     0.000
1949    14     0.000     0.000     0.000     0.000     0.000     0.000
1949    15     0.000     0.000     0.000     0.000     0.000     0.000
1949    16     0.001     0.001     0.000     0.000     0.000     0.000
1949    17     0.003     0.003     0.000     0.000     0.000     0.000
1949    18     0.016     0.016     0.000     0.000     0.000     0.000
1949    19     0.058     0.057     0.001     0.000     0.000     0.000
1949    20     0.141     0.135     0.006     0.000     0.000     0.000
1949    21     0.277     0.257     0.018     0.001     0.000     0.000
1949    22     0.442     0.400     0.039     0.003     0.000     0.000
1949    23     0.614     0.533     0.073     0.007     0.000     0.000
1949    24     0.773     0.640     0.119     0.013     0.001     0.000
1949    25     0.919     0.721     0.173     0.021     0.003     0.001
1949    26     1.053     0.780     0.234     0.031     0.006     0.002
1949    27     1.175     0.824     0.297     0.042     0.009     0.003
1949    28     1.284     0.855     0.357     0.054     0.012     0.005
1949    29     1.381     0.880     0.411     0.067     0.016     0.007
1949    30     1.465     0.898     0.458     0.079     0.020     0.010
1949    31     1.537     0.911     0.497     0.090     0.024     0.014
1949    32     1.598     0.922     0.529     0.101     0.027     0.017
1949    33     1.652     0.931     0.557     0.112     0.031     0.021
1949    34     1.702     0.938     0.580     0.124     0.035     0.025
1949    35     1.746     0.944     0.599     0.135     0.039     0.030
1949    36     1.781     0.948     0.613     0.144     0.042     0.034
1949    37     1.811     0.952     0.624     0.152     0.045     0.038
1949    38     1.837     0.956     0.633     0.160     0.048     0.042
1949    39     1.857     0.958     0.639     0.165     0.050     0.045
1949    40     1.870     0.960     0.643     0.168     0.052     0.048
1949    41     1.879     0.961     0.645     0.170     0.053     0.050
1949    42     1.884     0.962     0.646     0.171     0.053     0.051
1949    43     1.887     0.963     0.646     0.172     0.054     0.052
1949    44     1.888     0.963     0.647     0.172     0.054     0.052
1949    45     1.889     0.963     0.647     0.172     0.054     0.053
1949    46     1.889     0.963     0.647     0.173     0.054     0.053
1949    47     1.889     0.963     0.647     0.173     0.054     0.053
1949    48     1.889     0.963     0.647     0.173     0.054     0.053
1949    49     1.889     0.963     0.647     0.173     0.054     0.053
1949    50     1.889     0.963     0.647     0.173     0.054     0.053
1949    51     1.889     0.963     0.647     0.173     0.054     0.053
1949    52     1.889     0.963     0.647     0.173     0.054     0.053
1949    53     1.889     0.963     0.647     0.173     0.054     0.053
1949    54     1.890     0.963     0.647     0.173     0.054     0.053
1949    55     1.890     0.963     0.647     0.173     0.054     0.053
1950    12     0.000     0.000     0.000     0.000     0.000     0.000
1950    13     0.000     0.000     0.000     0.000     0.000     0.000
1950    14     0.000     0.000     0.000     0.000     0.000     0.000
1950    15     0.000     0.000     0.000     0.000     0.000     0.000
1950    16     0.001     0.001     0.000     0.000     0.000     0.000
1950    17     0.003     0.003     0.000     0.000     0.000     0.000
1950    18     0.016     0.016     0.000     0.000     0.000     0.000
1950    19     0.057     0.055     0.001     0.000     0.000     0.000
1950    20     0.143     0.136     0.006     0.000     0.000     0.000
1950    21     0.282     0.262     0.018     0.001     0.000     0.000
1950    22     0.446     0.402     0.041     0.003     0.000     0.000
1950    23     0.610     0.527     0.077     0.007     0.000     0.000
1950    24     0.765     0.629     0.122     0.013     0.001     0.000
1950    25     0.908     0.706     0.177     0.021     0.004     0.001
1950    26     1.037     0.762     0.238     0.030     0.006     0.002
1950    27     1.155     0.802     0.300     0.041     0.009     0.003
1950    28     1.260     0.832     0.357     0.054     0.013     0.005
1950    29     1.352     0.855     0.408     0.066     0.017     0.007
1950    30     1.431     0.872     0.452     0.077     0.020     0.010
1950    31     1.502     0.885     0.490     0.089     0.024     0.014
1950    32     1.564     0.895     0.523     0.101     0.028     0.017
1950    33     1.622     0.904     0.551     0.113     0.032     0.021
1950    34     1.672     0.911     0.574     0.126     0.036     0.026
1950    35     1.714     0.916     0.592     0.136     0.040     0.030
1950    36     1.751     0.921     0.606     0.147     0.043     0.034
1950    37     1.784     0.925     0.617     0.156     0.046     0.038
1950    38     1.809     0.928     0.626     0.163     0.049     0.042
1950    39     1.826     0.931     0.631     0.167     0.051     0.045
1950    40     1.837     0.933     0.634     0.170     0.052     0.048
1950    41     1.845     0.934     0.636     0.172     0.053     0.049
1950    42     1.849     0.935     0.637     0.173     0.054     0.051
1950    43     1.851     0.935     0.637     0.173     0.054     0.051
1950    44     1.853     0.935     0.638     0.174     0.054     0.052
1950    45     1.853     0.935     0.638     0.174     0.055     0.052
1950    46     1.854     0.936     0.638     0.174     0.055     0.052
1950    47     1.854     0.936     0.638     0.174     0.055     0.052
1950    48     1.854     0.936     0.638     0.174     0.055     0.052
1950    49     1.854     0.936     0.638     0.174     0.055     0.052
1950    50     1.854     0.936     0.638     0.174     0.055     0.052
1950    51     1.854     0.936     0.638     0.174     0.055     0.052
1950    52     1.854     0.936     0.638     0.174     0.055     0.052
1950    53     1.854     0.936     0.638     0.174     0.055     0.052
1950    54     1.854     0.936     0.638     0.174     0.055     0.052
1950    55     1.854     0.936     0.638     0.174     0.055     0.052
1951    12     0.000     0.000     0.000     0.000     0.000     0.000
1951    13     0.000     0.000     0.000     0.000     0.000     0.000
1951    14     0.000     0.000     0.000     0.000     0.000     0.000
1951    15     0.000     0.000     0.000     0.000     0.000     0.000
1951    16     0.001     0.001     0.000     0.000     0.000     0.000
1951    17     0.004     0.004     0.000     0.000     0.000     0.000
1951    18     0.016     0.016     0.000     0.000     0.000     0.000
1951    19     0.058     0.057     0.001     0.000     0.000     0.000
1951    20     0.150     0.143     0.007     0.000     0.000     0.000
1951    21     0.295     0.273     0.020     0.001     0.000     0.000
1951    22     0.460     0.411     0.046     0.003     0.000     0.000
1951    23     0.627     0.536     0.083     0.007     0.000     0.000
1951    24     0.785     0.640     0.131     0.013     0.001     0.000
1951    25     0.929     0.716     0.188     0.021     0.003     0.001
1951    26     1.059     0.770     0.250     0.031     0.006     0.002
1951    27     1.177     0.810     0.312     0.043     0.009     0.003
1951    28     1.281     0.839     0.369     0.055     0.013     0.005
1951    29     1.371     0.861     0.419     0.067     0.016     0.007
1951    30     1.452     0.878     0.465     0.079     0.020     0.010
1951    31     1.527     0.892     0.506     0.092     0.024     0.014
1951    32     1.595     0.903     0.542     0.105     0.028     0.017
1951    33     1.656     0.911     0.571     0.119     0.033     0.021
1951    34     1.706     0.918     0.593     0.132     0.037     0.026
1951    35     1.752     0.924     0.612     0.144     0.041     0.030
1951    36     1.792     0.929     0.627     0.156     0.045     0.035
1951    37     1.825     0.934     0.639     0.165     0.048     0.039
1951    38     1.848     0.937     0.647     0.172     0.051     0.043
1951    39     1.864     0.939     0.651     0.176     0.052     0.046
1951    40     1.874     0.941     0.654     0.178     0.054     0.048
1951    41     1.881     0.942     0.655     0.179     0.054     0.049
1951    42     1.885     0.943     0.656     0.180     0.055     0.050
1951    43     1.887     0.943     0.657     0.181     0.055     0.051
1951    44     1.888     0.943     0.657     0.181     0.055     0.051
1951    45     1.888     0.944     0.657     0.181     0.055     0.051
1951    46     1.889     0.944     0.657     0.181     0.055     0.051
1951    47     1.889     0.944     0.657     0.181     0.055     0.052
1951    48     1.889     0.944     0.657     0.181     0.055     0.052
1951    49     1.889     0.944     0.657     0.181     0.055     0.052
1951    50     1.889     0.944     0.657     0.181     0.055     0.052
