Czechia, Live births by calendar year and age (Lexis squares, age in completed years (ACY))
Last modified: 02/02/2023
Year    Age        Total
1950     12-        0.05
1950     13         2.19
1950     14        30.78
1950     15       131.03
1950     16       674.19
1950     17      2071.59
1950     18      4505.29
1950     19      7943.28
1950     20     10632.05
1950     21     12631.62
1950     22     13637.91
1950     23     14044.03
1950     24     14471.15
1950     25     14035.03
1950     26     13403.84
1950     27     12167.49
1950     28     11130.19
1950     29      9290.66
1950     30      7908.27
1950     31      4353.25
1950     32      3126.89
1950     33      3048.87
1950     34      3331.96
1950     35      4473.28
1950     36      4371.25
1950     37      3852.10
1950     38      3392.98
1950     39      2823.81
1950     40      2234.64
1950     41      1704.49
1950     42      1185.34
1950     43       805.23
1950     44       448.13
1950     45       253.70
1950     46       128.11
1950     47        55.79
1950     48        22.63
1950     49         8.90
1950     50         4.59
1950     51         2.49
1950     52         1.22
1950     53         0.54
1950     54         0.16
1950     55+        0.00
1951     12-        0.04
1951     13         1.49
1951     14        23.49
1951     15       126.08
1951     16       595.40
1951     17      2108.41
1951     18      4516.02
1951     19      7768.20
1951     20     11128.43
1951     21     12944.65
1951     22     13616.09
1951     23     14016.37
1951     24     13750.19
1951     25     13462.00
1951     26     12606.43
1951     27     11979.00
1951     28     10877.27
1951     29      9770.53
1951     30      8207.49
1951     31      6800.54
1951     32      3762.51
1951     33      2596.73
1951     34      2535.69
1951     35      2730.82
1951     36      3636.43
1951     37      3718.48
1951     38      3276.19
1951     39      2585.73
1951     40      2073.39
1951     41      1612.08
1951     42      1162.78
1951     43       718.48
1951     44       421.28
1951     45       243.39
1951     46       117.33
1951     47        48.48
1951     48        18.35
1951     49         6.75
1951     50         3.47
1951     51         1.94
1951     52         1.00
1951     53         0.46
1951     54         0.14
1951     55+        0.00
1952     12-        0.04
1952     13         1.73
1952     14        23.25
1952     15       100.05
1952     16       547.31
1952     17      1966.10
1952     18      4294.40
1952     19      7319.09
1952     20     10438.84
1952     21     12597.05
1952     22     13555.59
1952     23     13778.72
1952     24     13252.43
1952     25     12852.21
1952     26     12312.91
1952     27     11073.21
1952     28     10461.87
1952     29      9596.38
1952     30      8661.85
1952     31      6940.90
1952     32      5839.27
1952     33      3152.77
1952     34      2229.25
1952     35      2270.27
1952     36      2366.32
1952     37      3187.78
1952     38      2856.60
1952     39      2511.41
1952     40      1958.10
1952     41      1516.85
1952     42      1031.58
1952     43       645.36
1952     44       405.23
1952     45       237.76
1952     46       105.32
1952     47        36.10
1952     48        11.52
1952     49         3.52
1952     50         1.84
1952     51         1.11
1952     52         0.63
1952     53         0.32
1952     54         0.10
1952     55+        0.00
1953     12-        0.04
1953     13         1.29
1953     14        19.68
1953     15       109.03
1953     16       438.12
1953     17      1575.43
1953     18      3934.07
1953     19      6835.86
1953     20      9646.63
1953     21     11872.23
1953     22     13521.68
1953     23     13326.63
1953     24     13089.57
1953     25     12103.30
1953     26     11248.07
1953     27     10389.83
1953     28      9703.64
1953     29      9122.48
1953     30      8100.21
1953     31      7362.00
1953     32      6059.65
1953     33      5218.42
1953     34      2736.74
1953     35      1902.52
1953     36      1880.51
1953     37      1927.52
1953     38      2388.65
1953     39      2284.62
1953     40      1887.52
1953     41      1393.38
1953     42       994.27
1953     43       689.18
1953     44       423.12
1953     45       195.04
1953     46        92.15
1953     47        40.12
1953     48        17.18
1953     49         7.62
1953     50         4.48
1953     51         2.54
1953     52         1.27
1953     53         0.57
1953     54         0.16
1953     55+        0.00
1954     12-        0.05
1954     13         2.14
1954     14        27.82
1954     15       103.02
1954     16       415.08
1954     17      1453.29
1954     18      3543.69
1954     19      6602.28
1954     20      9449.84
1954     21     11554.26
1954     22     12948.53
1954     23     13331.60
1954     24     13049.54
1954     25     11952.34
1954     26     11012.16
1954     27     10045.97
1954     28      9396.84
1954     29      8547.68
1954     30      7875.54
1954     31      6978.37
1954     32      6445.27
1954     33      5121.00
1954     34      4372.86
1954     35      2371.47
1954     36      1585.31
1954     37      1553.30
1954     38      1534.30
1954     39      1900.38
1954     40      1688.33
1954     41      1373.27
1954     42       892.17
1954     43       626.12
1954     44       335.07
1954     45       170.40
1954     46        80.94
1954     47        34.97
1954     48        14.10
1954     49         5.66
1954     50         3.36
1954     51         1.96
1954     52         1.04
1954     53         0.49
1954     54         0.15
1954     55+        0.00
1955     12-        0.04
1955     13         1.49
1955     14        23.47
1955     15       130.01
1955     16       532.04
1955     17      1551.12
1955     18      3530.26
1955     19      6309.46
1955     20      9207.66
1955     21     11379.82
1955     22     12603.91
1955     23     12807.93
1955     24     12872.93
1955     25     12039.87
1955     26     10948.80
1955     27      9760.71
1955     28      9261.67
1955     29      8386.61
1955     30      7428.54
1955     31      7115.51
1955     32      5986.44
1955     33      5504.40
1955     34      4422.32
1955     35      3675.26
1955     36      1935.14
1955     37      1275.09
1955     38      1241.09
1955     39      1181.09
1955     40      1456.11
1955     41      1159.08
1955     42       888.06
1955     43       576.04
1955     44       341.02
1955     45       178.64
1955     46        88.45
1955     47        39.85
1955     48        17.57
1955     49         7.53
1955     50         4.40
1955     51         2.54
1955     52         1.30
1955     53         0.59
1955     54         0.17
1955     55+        0.00
1956     12-        0.05
1956     13         2.01
1956     14        28.94
1956     15       139.01
1956     16       733.06
1956     17      1774.14
1956     18      3834.31
1956     19      6665.52
1956     20      9032.71
1956     21     11175.88
1956     22     12226.96
1956     23     12467.99
1956     24     12451.00
1956     25     11917.95
1956     26     10757.86
1956     27      9530.76
1956     28      8744.70
1956     29      7996.64
1956     30      7137.57
1956     31      6331.51
1956     32      5722.46
1956     33      5224.42
1956     34      4531.37
1956     35      3791.30
1956     36      3021.25
1956     37      1602.12
1956     38      1002.08
1956     39       893.07
1956     40       917.07
1956     41       998.08
1956     42       763.06
1956     43       480.04
1956     44       325.02
1956     45       174.70
1956     46        75.72
1956     47        25.49
1956     48         7.80
1956     49         2.31
1956     50         1.30
1956     51         0.82
1956     52         0.51
1956     53         0.28
1956     54         0.09
1956     55+        0.00
1957     12-        0.04
1957     13         1.79
1957     14        26.17
1957     15       128.00
1957     16       740.03
1957     17      2285.10
1957     18      4145.18
1957     19      6890.31
1957     20      8999.41
1957     21     10774.49
1957     22     11864.54
1957     23     11932.54
1957     24     11548.52
1957     25     10965.50
1957     26     10263.46
1957     27      9210.42
1957     28      8009.36
1957     29      7317.33
1957     30      6500.29
1957     31      6066.27
1957     32      5231.23
1957     33      4769.21
1957     34      4178.19
1957     35      3650.17
1957     36      2886.13
1957     37      2381.11
1957     38      1203.06
1957     39       735.04
1957     40       649.03
1957     41       577.02
1957     42       616.03
1957     43       393.02
1957     44       233.01
1957     45       163.18
1957     46        69.73
1957     47        19.46
1957     48         4.60
1957     49         1.04
1957     50         0.00
1957     51         0.00
1957     52         0.00
1957     53         0.00
1957     54         0.00
1957     55+        0.00
1958     12-        0.04
1958     13         1.43
1958     14        20.53
1958     15        97.00
1958     16       564.02
1958     17      2112.05
1958     18      4417.13
1958     19      7005.20
1958     20      9000.26
1958     21     10229.29
1958     22     11061.32
1958     23     11042.31
1958     24     10783.31
1958     25     10005.28
1958     26      9368.26
1958     27      8638.24
1958     28      7495.22
1958     29      6321.18
1958     30      5635.16
1958     31      4989.14
1958     32      4331.13
1958     33      3840.11
1958     34      3387.10
1958     35      3082.08
1958     36      2490.07
1958     37      1972.06
1958     38      1497.05
1958     39       720.02
1958     40       412.01
1958     41       339.01
1958     42       274.01
1958     43       298.01
1958     44       180.00
1958     45        78.32
1958     46        37.49
1958     47        18.10
1958     48         8.81
1958     49         4.29
1958     50         2.79
1958     51         1.71
1958     52         0.92
1958     53         0.43
1958     54         0.13
1958     55+        0.00
1959     12-        0.03
1959     13         0.82
1959     14        13.14
1959     15        95.00
1959     16       525.01
1959     17      1941.01
1959     18      4581.04
1959     19      7919.06
1959     20      9419.07
1959     21     10497.08
1959     22     10505.09
1959     23     10242.08
1959     24      9760.07
1959     25      8965.07
1959     26      8258.07
1959     27      7400.06
1959     28      6557.05
1959     29      5536.04
1959     30      4666.04
1959     31      4010.03
1959     32      3518.02
1959     33      3061.03
1959     34      2638.02
1959     35      2330.02
1959     36      1878.02
1959     37      1551.01
1959     38      1126.01
1959     39       862.00
1959     40       386.00
1959     41       226.00
1959     42       172.00
1959     43       123.00
1959     44       117.00
1959     45        64.42
1959     46        25.80
1959     47         8.40
1959     48         2.61
1959     49         0.78
1959     50         0.44
1959     51         0.28
1959     52         0.17
1959     53         0.09
1959     54         0.03
1959     55+        0.00
1960     12-        0.04
1960     13         1.29
1960     14        16.68
1960     15        80.01
1960     16       592.01
1960     17      1889.05
1960     18      4746.11
1960     19      8388.20
1960     20     10746.24
1960     21     10596.24
1960     22     10739.25
1960     23     10103.24
1960     24      9525.22
1960     25      8700.21
1960     26      7880.18
1960     27      7105.16
1960     28      6295.15
1960     29      5606.13
1960     30      4622.10
1960     31      3935.09
1960     32      3288.07
1960     33      2860.07
1960     34      2529.06
1960     35      2139.05
1960     36      1821.04
1960     37      1478.03
1960     38      1207.03
1960     39       778.02
1960     40       587.02
1960     41       262.01
1960     42       122.00
1960     43        92.00
1960     44        54.00
1960     45        47.49
1960     46        27.78
1960     47        11.23
1960     48         4.09
1960     49         1.41
1960     50         0.86
1960     51         0.56
1960     52         0.35
1960     53         0.19
1960     54         0.05
1960     55+        0.00
1961     12-        0.03
1961     13         1.24
1961     14        18.73
1961     15        99.01
1961     16       538.04
1961     17      2084.14
1961     18      4948.34
1961     19      8497.58
1961     20     11359.77
1961     21     12121.83
1961     22     11242.77
1961     23     10612.73
1961     24      9395.65
1961     25      8575.59
1961     26      7678.53
1961     27      6784.47
1961     28      5979.41
1961     29      5345.37
1961     30      4825.33
1961     31      3906.26
1961     32      3347.23
1961     33      2839.19
1961     34      2327.16
1961     35      2017.14
1961     36      1680.12
1961     37      1380.10
1961     38      1101.08
1961     39       906.07
1961     40       646.05
1961     41       392.03
1961     42       167.01
1961     43        78.00
1961     44        58.00
1961     45        22.52
1961     46        14.37
1961     47         9.37
1961     48         6.17
1961     49         4.57
1961     50         3.58
1961     51         2.40
1961     52         1.28
1961     53         0.58
1961     54         0.17
1961     55+        0.00
1962     12-        0.03
1962     13         1.09
1962     14        16.88
1962     15        98.00
1962     16       554.02
1962     17      1975.10
1962     18      5480.29
1962     19      9449.48
1962     20     11738.61
1962     21     12968.68
1962     22     12609.66
1962     23     10757.56
1962     24      9858.52
1962     25      8568.45
1962     26      7577.40
1962     27      6755.35
1962     28      5794.30
1962     29      5145.27
1962     30      4451.23
1962     31      3744.20
1962     32      3289.17
1962     33      2647.14
1962     34      2148.11
1962     35      1935.10
1962     36      1557.08
1962     37      1212.07
1962     38      1011.05
1962     39       831.04
1962     40       581.03
1962     41       368.02
1962     42       253.01
1962     43        81.00
1962     44        44.01
1962     45        25.77
1962     46        14.12
1962     47         7.90
1962     48         3.73
1962     49         1.48
1962     50         0.82
1962     51         0.56
1962     52         0.35
1962     53         0.19
1962     54         0.07
1962     55+        0.00
1963     12-        0.05
1963     13         2.33
1963     14        25.61
1963     15        81.01
1963     16       585.07
1963     17      2333.27
1963     18      5799.66
1963     19     10927.24
1963     20     13449.53
1963     21     14045.59
1963     22     13860.58
1963     23     12808.47
1963     24     10626.21
1963     25      9567.09
1963     26      8260.94
1963     27      7186.82
1963     28      6444.73
1963     29      5584.64
1963     30      4947.57
1963     31      4327.50
1963     32      3678.42
1963     33      3102.36
1963     34      2537.29
1963     35      2015.23
1963     36      1754.20
1963     37      1480.17
1963     38      1072.12
1963     39       818.09
1963     40       584.07
1963     41       392.04
1963     42       278.04
1963     43       169.02
1963     44        45.00
1963     45        20.89
1963     46        11.09
1963     47         6.79
1963     48         4.57
1963     49         2.67
1963     50         1.68
1963     51         1.13
1963     52         0.69
1963     53         0.38
1963     54         0.12
1963     55+        0.00
1964     12-        0.04
1964     13         1.64
1964     14        20.32
1964     15        84.00
1964     16       646.03
1964     17      2374.09
1964     18      6116.24
1964     19     10892.41
1964     20     14801.57
1964     21     15025.58
1964     22     13970.55
1964     23     13008.50
1964     24     11565.45
1964     25      9732.38
1964     26      8376.33
1964     27      7412.29
1964     28      6429.25
1964     29      5628.22
1964     30      4914.19
1964     31      4307.17
1964     32      3846.15
1964     33      3275.12
1964     34      2791.11
1964     35      2232.09
1964     36      1782.07
1964     37      1468.05
1964     38      1076.04
1964     39       852.04
1964     40       665.03
1964     41       476.01
1964     42       311.01
1964     43       186.00
1964     44       109.00
1964     45        26.18
1964     46         9.07
1964     47         3.84
1964     48         1.90
1964     49         1.02
1964     50         0.82
1964     51         0.56
1964     52         0.35
1964     53         0.19
1964     54         0.07
1964     55+        0.00
1965     12-        0.03
1965     13         1.14
1965     14        17.83
1965     15       108.01
1965     16       609.04
1965     17      2343.13
1965     18      6429.35
1965     19     10921.59
1965     20     13583.73
1965     21     15415.84
1965     22     13942.76
1965     23     12362.67
1965     24     11147.61
1965     25      9463.51
1965     26      7747.42
1965     27      6886.38
1965     28      5856.32
1965     29      5031.27
1965     30      4415.24
1965     31      3885.21
1965     32      3373.18
1965     33      2884.16
1965     34      2466.14
1965     35      2088.11
1965     36      1631.08
1965     37      1250.07
1965     38      1048.05
1965     39       810.04
1965     40       618.03
1965     41       465.03
1965     42       301.02
1965     43       164.01
1965     44        98.01
1965     45        46.78
1965     46        14.72
1965     47         5.27
1965     48         2.20
1965     49         1.03
1965     50         1.16
1965     51         0.89
1965     52         0.55
1965     53         0.30
1965     54         0.10
1965     55+        0.00
1966     12-        0.04
1966     13         1.34
1966     14        19.62
1966     15       100.00
1966     16       599.05
1966     17      2128.18
1966     18      6169.53
1966     19     11584.97
1966     20     14401.22
1966     21     14330.21
1966     22     14478.23
1966     23     12179.04
1966     24     10598.90
1966     25      9130.77
1966     26      7931.67
1966     27      6261.53
1966     28      5220.44
1966     29      4438.38
1966     30      3752.32
1966     31      3217.27
1966     32      2816.24
1966     33      2375.20
1966     34      2066.17
1966     35      1849.16
1966     36      1425.12
1966     37      1117.09
1966     38       937.08
1966     39       659.06
1966     40       491.04
1966     41       363.03
1966     42       235.02
1966     43       133.01
1966     44        79.01
1966     45        45.86
1966     46        21.58
1966     47         4.29
1966     48         1.00
1966     49         0.28
1966     50         0.00
1966     51         0.00
1966     52         0.00
1966     53         0.00
1966     54         0.00
1966     55+        0.00
1967     12-        0.04
1967     13         1.49
1967     14        20.48
1967     15        92.01
1967     16       553.02
1967     17      2175.08
1967     18      5760.21
1967     19     11758.43
1967     20     15432.56
1967     21     15180.55
1967     22     13550.49
1967     23     12962.47
1967     24     10787.39
1967     25      8790.32
1967     26      7504.27
1967     27      6144.22
1967     28      5005.18
1967     29      4203.15
1967     30      3304.12
1967     31      2873.11
1967     32      2350.09
1967     33      2081.07
1967     34      1748.06
1967     35      1462.05
1967     36      1192.04
1967     37      1016.03
1967     38       757.03
1967     39       548.02
1967     40       438.01
1967     41       282.01
1967     42       219.01
1967     43       109.01
1967     44        84.01
1967     45        38.25
1967     46        16.48
1967     47         5.77
1967     48         1.19
1967     49         0.32
1967     50         0.32
1967     51         0.26
1967     52         0.22
1967     53         0.14
1967     54         0.05
1967     55+        0.00
1968     12-        0.05
1968     13         2.16
1968     14        27.80
1968     15       101.01
1968     16       516.04
1968     17      2188.15
1968     18      5689.42
1968     19     10508.76
1968     20     15045.10
1968     21     16417.20
1968     22     14363.04
1968     23     12113.88
1968     24     11482.84
1968     25      9237.67
1968     26      7551.55
1968     27      6130.44
1968     28      5190.38
1968     29      4012.29
1968     30      3200.23
1968     31      2527.18
1968     32      2203.16
1968     33      1830.13
1968     34      1473.11
1968     35      1340.10
1968     36      1059.08
1968     37       967.07
1968     38       714.05
1968     39       476.04
1968     40       394.03
1968     41       277.02
1968     42       167.01
1968     43       116.00
1968     44        60.00
1968     45        27.71
1968     46        14.75
1968     47         6.73
1968     48         2.99
1968     49         0.83
1968     50         0.72
1968     51         0.51
1968     52         0.39
1968     53         0.28
1968     54         0.11
1968     55+        0.00
1969     12-        0.03
1969     13         1.15
1969     14        16.82
1969     15        87.00
1969     16       559.01
1969     17      2310.06
1969     18      6015.17
1969     19     10791.30
1969     20     14442.40
1969     21     16666.47
1969     22     16313.45
1969     23     13548.38
1969     24     11091.31
1969     25     10305.29
1969     26      7989.23
1969     27      6519.18
1969     28      5395.15
1969     29      4227.12
1969     30      3286.09
1969     31      2719.07
1969     32      2170.06
1969     33      1785.05
1969     34      1497.04
1969     35      1259.03
1969     36      1036.03
1969     37       835.02
1969     38       705.02
1969     39       550.02
1969     40       373.01
1969     41       267.01
1969     42       179.01
1969     43       100.00
1969     44        65.01
1969     45        29.78
1969     46        15.20
1969     47         7.72
1969     48         3.60
1969     49         1.69
1969     50         0.90
1969     51         0.50
1969     52         0.31
1969     53         0.20
1969     54         0.09
1969     55+        0.00
1970     12-        0.04
1970     13         1.60
1970     14        23.38
1970     15       110.01
1970     16       661.03
1970     17      2207.11
1970     18      5792.28
1970     19     11173.54
1970     20     14512.70
1970     21     15597.75
1970     22     16430.79
1970     23     15505.73
1970     24     12352.59
1970     25     10167.48
1970     26      9292.44
1970     27      7153.34
1970     28      5618.27
1970     29      4547.22
1970     30      3761.18
1970     31      2669.13
1970     32      2134.10
1970     33      1824.08
1970     34      1332.07
1970     35      1154.05
1970     36       953.05
1970     37       727.04
1970     38       653.03
1970     39       524.03
1970     40       388.01
1970     41       254.02
1970     42       142.01
1970     43       103.00
1970     44        58.00
1970     45        19.76
1970     46         9.80
1970     47         5.07
1970     48         2.82
1970     49         1.53
1970     50         1.12
1970     51         0.46
1970     52         0.24
1970     53         0.13
1970     54         0.06
1970     55+        0.00
1971     12-        0.04
1971     13         1.73
1971     14        25.24
1971     15       118.01
1971     16       664.06
1971     17      2209.19
1971     18      5736.48
1971     19     10689.90
1971     20     14406.21
1971     21     15601.32
1971     22     15512.31
1971     23     15687.32
1971     24     14390.21
1971     25     11520.97
1971     26      9387.79
1971     27      8230.70
1971     28      6610.55
1971     29      5205.43
1971     30      4167.35
1971     31      3191.27
1971     32      2454.20
1971     33      1921.17
1971     34      1471.12
1971     35      1206.10
1971     36       999.09
1971     37       768.06
1971     38       598.05
1971     39       442.04
1971     40       381.03
1971     41       246.02
1971     42       159.01
1971     43        81.01
1971     44        49.00
1971     45        27.67
1971     46        12.86
1971     47         5.06
1971     48         1.80
1971     49         0.61
1971     50         0.00
1971     51         0.00
1971     52         0.00
1971     53         0.00
1971     54         0.00
1971     55+        0.00
1972     12-        0.03
1972     13         0.91
1972     14        16.06
1972     15       104.00
1972     16       614.02
1972     17      2252.07
1972     18      5719.17
1972     19     10411.32
1972     20     14735.45
1972     21     16743.51
1972     22     16434.50
1972     23     15456.48
1972     24     15438.47
1972     25     13774.42
1972     26     10786.33
1972     27      8533.26
1972     28      7348.23
1972     29      5817.17
1972     30      4418.14
1972     31      3636.12
1972     32      2790.09
1972     33      2137.07
1972     34      1644.05
1972     35      1218.04
1972     36       943.02
1972     37       749.02
1972     38       601.02
1972     39       443.02
1972     40       341.01
1972     41       225.01
1972     42       150.00
1972     43        74.00
1972     44        51.00
1972     45        31.60
1972     46        15.03
1972     47         5.70
1972     48         2.01
1972     49         0.65
1972     50         0.00
1972     51         0.00
1972     52         0.00
1972     53         0.00
1972     54         0.00
1972     55+        0.00
1973     12-        0.03
1973     13         0.94
1973     14        14.03
1973     15        86.00
1973     16       615.01
1973     17      2275.02
1973     18      5833.07
1973     19     10628.12
1973     20     14988.17
1973     21     17399.19
1973     22     18523.22
1973     23     17208.19
1973     24     16187.18
1973     25     15604.17
1973     26     13777.16
1973     27     10281.12
1973     28      8213.09
1973     29      7307.08
1973     30      5633.06
1973     31      4229.05
1973     32      3210.03
1973     33      2518.03
1973     34      1886.02
1973     35      1462.01
1973     36      1021.01
1973     37       819.01
1973     38       616.00
1973     39       467.00
1973     40       341.00
1973     41       255.01
1973     42       149.00
1973     43       114.00
1973     44        49.00
1973     45        23.00
1973     46        10.49
1973     47         4.24
1973     48         1.65
1973     49         0.63
1973     50         0.00
1973     51         0.00
1973     52         0.00
1973     53         0.00
1973     54         0.00
1973     55+        0.00
1974     12-        0.03
1974     13         1.12
1974     14        14.86
1974     15        70.00
1974     16       552.00
1974     17      2351.01
1974     18      6159.03
1974     19     11771.06
1974     20     15797.08
1974     21     18192.09
1974     22     19257.10
1974     23     18632.10
1974     24     16821.09
1974     25     15126.08
1974     26     14348.08
1974     27     12707.07
1974     28      9452.05
1974     29      7354.04
1974     30      6336.03
1974     31      4861.03
1974     32      3758.02
1974     33      2877.02
1974     34      2241.02
1974     35      1525.00
1974     36      1219.00
1974     37       868.00
1974     38       622.01
1974     39       450.00
1974     40       333.00
1974     41       216.00
1974     42       131.00
1974     43        85.00
1974     44        53.00
1974     45        19.54
1974     46         8.15
1974     47         3.37
1974     48         1.37
1974     49         0.55
1974     50         0.41
1974     51         0.28
1974     52         0.18
1974     53         0.10
1974     54         0.03
1974     55+        0.00
1975     12-        0.03
1975     13         1.11
1975     14        14.86
1975     15        71.00
1975     16       554.04
1975     17      2323.17
1975     18      6626.49
1975     19     11713.86
1975     20     15915.15
1975     21     17787.30
1975     22     18541.35
1975     23     18401.35
1975     24     16906.23
1975     25     14718.07
1975     26     12909.95
1975     27     11899.87
1975     28     10229.75
1975     29      7703.56
1975     30      5861.43
1975     31      5108.37
1975     32      3815.27
1975     33      2917.21
1975     34      2221.16
1975     35      1695.13
1975     36      1156.09
1975     37       861.06
1975     38       561.04
1975     39       431.03
1975     40       333.03
1975     41       195.01
1975     42       134.01
1975     43        84.01
1975     44        51.00
1975     45        19.95
1975     46         8.58
1975     47         3.46
1975     48         1.43
1975     49         0.57
1975     50         0.00
1975     51         0.00
1975     52         0.00
1975     53         0.00
1975     54         0.00
1975     55+        0.00
1976     12-        0.03
1976     13         0.60
1976     14         9.38
1976     15        68.00
1976     16       507.03
1976     17      2089.15
1976     18      6353.44
1976     19     11702.82
1976     20     15680.08
1976     21     17633.22
1976     22     17971.25
1976     23     17339.21
1976     24     16387.14
1976     25     14352.99
1976     26     12460.86
1976     27     10783.75
1976     28      9799.68
1976     29      8398.59
1976     30      6180.43
1976     31      4743.33
1976     32      4046.28
1976     33      2908.21
1976     34      2209.15
1976     35      1782.13
1976     36      1206.08
1976     37       926.06
1976     38       658.04
1976     39       420.03
1976     40       264.02
1976     41       188.01
1976     42       134.01
1976     43        67.00
1976     44        53.01
1976     45        31.40
1976     46        14.56
1976     47         5.52
1976     48         1.89
1976     49         0.63
1976     50         0.41
1976     51         0.28
1976     52         0.18
1976     53         0.10
1976     54         0.03
1976     55+        0.00
1977     12-        0.03
1977     13         1.19
1977     14        15.78
1977     15        78.00
1977     16       487.02
1977     17      1955.10
1977     18      5548.31
1977     19     11601.64
1977     20     15397.85
1977     21     17455.96
1977     22     17678.98
1977     23     16545.91
1977     24     15469.85
1977     25     14093.78
1977     26     12182.67
1977     27     10217.56
1977     28      8794.48
1977     29      7844.43
1977     30      6687.37
1977     31      4815.27
1977     32      3689.20
1977     33      3214.18
1977     34      2341.13
1977     35      1631.09
1977     36      1323.07
1977     37       921.06
1977     38       632.04
1977     39       410.02
1977     40       279.01
1977     41       183.01
1977     42       117.01
1977     43        70.00
1977     44        43.00
1977     45        21.06
1977     46         9.91
1977     47         3.96
1977     48         1.52
1977     49         0.56
1977     50         0.41
1977     51         0.28
1977     52         0.18
1977     53         0.10
1977     54         0.04
1977     55+        0.00
1978     12-        0.03
1978     13         0.90
1978     14        13.08
1978     15        69.01
1978     16       478.07
1978     17      1979.31
1978     18      5449.85
1978     19     10297.61
1978     20     15372.40
1978     21     17104.66
1978     22     17422.72
1978     23     16495.58
1978     24     15207.38
1978     25     13870.17
1978     26     12086.89
1978     27     10344.62
1978     28      8562.34
1978     29      7113.11
1978     30      6340.99
1978     31      5386.85
1978     32      3903.61
1978     33      3021.47
1978     34      2482.39
1978     35      1889.29
1978     36      1273.20
1978     37       934.14
1978     38       672.10
1978     39       430.07
1978     40       273.05
1978     41       185.03
1978     42       102.02
1978     43        72.01
1978     44        31.01
1978     45        18.78
1978     46         9.75
1978     47         4.24
1978     48         1.63
1978     49         0.60
1978     50         0.40
1978     51         0.28
1978     52         0.18
1978     53         0.10
1978     54         0.04
1978     55+        0.00
1979     12-        0.01
1979     13         0.51
1979     14         9.48
1979     15        90.01
1979     16       515.08
1979     17      2069.32
1979     18      5562.87
1979     19     10091.58
1979     20     13277.08
1979     21     16590.60
1979     22     16956.66
1979     23     15741.47
1979     24     14585.29
1979     25     13185.07
1979     26     11643.83
1979     27     10045.57
1979     28      8239.29
1979     29      7023.11
1979     30      5811.91
1979     31      5175.82
1979     32      4207.66
1979     33      3144.49
1979     34      2291.36
1979     35      1904.30
1979     36      1314.21
1979     37       913.14
1979     38       642.10
1979     39       409.06
1979     40       276.05
1979     41       149.02
1979     42       104.01
1979     43        73.01
1979     44        34.01
1979     45        15.31
1979     46         8.27
1979     47         4.55
1979     48         2.53
1979     49         1.36
1979     50         1.20
1979     51         0.84
1979     52         0.55
1979     53         0.31
1979     54         0.11
1979     55+        0.00
1980     12-        0.03
1980     13         1.11
1980     14        14.87
1980     15        71.02
1980     16       524.14
1980     17      2076.56
1980     18      5526.51
1980     19      9535.60
1980     20     12402.38
1980     21     13903.80
1980     22     14983.09
1980     23     14338.91
1980     24     13044.56
1980     25     11823.23
1980     26     10305.81
1980     27      8846.41
1980     28      7306.99
1980     29      6200.69
1980     30      4924.34
1980     31      4034.11
1980     32      3569.98
1980     33      3002.82
1980     34      2220.61
1980     35      1504.41
1980     36      1224.34
1980     37       825.22
1980     38       578.16
1980     39       385.10
1980     40       262.07
1980     41       165.04
1980     42        80.02
1980     43        61.01
1980     44        35.01
1980     45        13.29
1980     46         5.72
1980     47         2.45
1980     48         1.07
1980     49         0.47
1980     50         0.00
1980     51         0.00
1980     52         0.00
1980     53         0.00
1980     54         0.00
1980     55+        0.00
1981     12-        0.04
1981     13         1.46
1981     14        20.50
1981     15        91.02
1981     16       485.07
1981     17      2082.30
1981     18      5263.76
1981     19      9378.36
1981     20     11960.74
1981     21     12825.86
1981     22     12889.88
1981     23     13244.92
1981     24     12277.78
1981     25     10977.59
1981     26      9635.40
1981     27      8131.19
1981     28      6937.00
1981     29      5982.87
1981     30      4795.70
1981     31      3992.58
1981     32      3163.46
1981     33      2718.39
1981     34      2242.33
1981     35      1548.22
1981     36      1175.17
1981     37       878.13
1981     38       635.09
1981     39       413.06
1981     40       272.04
1981     41       207.03
1981     42       102.01
1981     43        58.01
1981     44        31.00
1981     45        10.60
1981     46         4.77
1981     47         2.15
1981     48         1.01
1981     49         0.48
1981     50         0.41
1981     51         0.28
1981     52         0.18
1981     53         0.10
1981     54         0.04
1981     55+        0.00
1982     12-        0.04
1982     13         1.69
1982     14        21.27
1982     15        79.02
1982     16       486.09
1982     17      1997.37
1982     18      5802.06
1982     19      9784.79
1982     20     12511.30
1982     21     12833.35
1982     22     12346.27
1982     23     11865.17
1982     24     11629.14
1982     25     10755.97
1982     26      9473.74
1982     27      8021.47
1982     28      6619.21
1982     29      5632.03
1982     30      4787.88
1982     31      3816.70
1982     32      3093.57
1982     33      2524.46
1982     34      2189.40
1982     35      1697.31
1982     36      1264.23
1982     37       853.15
1982     38       615.12
1982     39       420.07
1982     40       249.05
1982     41       164.03
1982     42       107.02
1982     43        46.00
1982     44        27.01
1982     45         9.47
1982     46         4.85
1982     47         2.80
1982     48         1.73
1982     49         1.16
1982     50         1.18
1982     51         0.88
1982     52         0.55
1982     53         0.30
1982     54         0.09
1982     55+        0.00
1983     12-        0.01
1983     13         0.48
1983     14         8.50
1983     15        76.02
1983     16       522.12
1983     17      2008.46
1983     18      5691.28
1983     19     10663.41
1983     20     12714.87
1983     21     12990.93
