Sweden, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 14/04/2023
Year    ARDY   Cohort       Exposure
1905     28     1877        39193.72
1905     29     1876        36901.02
1905     30     1875        36498.65
1905     31     1874        34833.68
1905     32     1873        34154.83
1905     33     1872        32915.52
1905     34     1871        33188.90
1905     35     1870        30997.48
1905     36     1869        30101.52
1905     37     1868        27433.39
1905     38     1867        30275.48
1905     39     1866        32785.43
1905     40     1865        32453.64
1905     41     1864        32856.00
1905     42     1863        32178.13
1905     43     1862        31258.50
1905     44     1861        29394.46
1905     45     1860        31289.55
1905     46     1859        31294.35
1905     47     1858        30573.22
1905     48     1857        27970.39
1905     49     1856        26615.41
1905     50     1855        26354.97
1905     51     1854        27923.21
1905     52     1853        25269.18
1905     53     1852        23526.63
1905     54     1851        24283.93
1905     55     1850        24443.33
1906     12     1894        26466.37
1906     13     1893        52227.10
1906     14     1892        50869.09
1906     15     1891        51931.27
1906     16     1890        50585.15
1906     17     1889        48632.75
1906     18     1888        49154.27
1906     19     1887        49072.91
1906     20     1886        47322.90
1906     21     1885        45457.99
1906     22     1884        44777.20
1906     23     1883        42182.38
1906     24     1882        41118.40
1906     25     1881        39863.99
1906     26     1880        39528.06
1906     27     1879        40268.97
1906     28     1878        38311.25
1906     29     1877        38802.08
1906     30     1876        36550.55
1906     31     1875        36161.87
1906     32     1874        34556.08
1906     33     1873        33886.89
1906     34     1872        32648.58
1906     35     1871        32941.58
1906     36     1870        30753.89
1906     37     1869        29852.52
1906     38     1868        27218.89
1906     39     1867        30042.24
1906     40     1866        32548.85
1906     41     1865        32199.40
1906     42     1864        32599.96
1906     43     1863        31906.55
1906     44     1862        31008.59
1906     45     1861        29165.52
1906     46     1860        31033.18
1906     47     1859        31041.88
1906     48     1858        30295.71
1906     49     1857        27725.58
1906     50     1856        26354.91
1906     51     1855        26119.90
1906     52     1854        27650.71
1906     53     1853        24985.71
1906     54     1852        23267.80
1906     55     1851        23990.94
1907     12     1895        27180.11
1907     13     1894        52477.85
1907     14     1893        51985.08
1907     15     1892        50510.21
1907     16     1891        51383.85
1907     17     1890        49815.26
1907     18     1889        47805.52
1907     19     1888        48251.97
1907     20     1887        48168.79
1907     21     1886        46518.88
1907     22     1885        44743.49
1907     23     1884        44097.76
1907     24     1883        41653.04
1907     25     1882        40656.98
1907     26     1881        39431.89
1907     27     1880        39142.96
1907     28     1879        39889.99
1907     29     1878        37975.15
1907     30     1877        38454.69
1907     31     1876        36239.02
1907     32     1875        35859.10
1907     33     1874        34326.24
1907     34     1873        33628.42
1907     35     1872        32384.06
1907     36     1871        32711.04
1907     37     1870        30540.31
1907     38     1869        29625.02
1907     39     1868        27025.14
1907     40     1867        29830.93
1907     41     1866        32311.94
1907     42     1865        31963.82
1907     43     1864        32338.37
1907     44     1863        31658.43
1907     45     1862        30770.55
1907     46     1861        28941.07
1907     47     1860        30770.51
1907     48     1859        30789.85
1907     49     1858        29999.18
1907     50     1857        27474.98
1907     51     1856        26095.91
1907     52     1855        25860.75
1907     53     1854        27379.70
1907     54     1853        24703.66
1907     55     1852        23000.91
1908     12     1896        26887.48
1908     13     1895        53523.71
1908     14     1894        52287.86
1908     15     1893        51698.08
1908     16     1892        50050.16
1908     17     1891        50765.56
1908     18     1890        49102.01
1908     19     1889        47082.32
1908     20     1888        47525.83
1908     21     1887        47499.43
1908     22     1886        45889.12
1908     23     1885        44194.50
1908     24     1884        43580.88
1908     25     1883        41235.23
1908     26     1882        40288.20
1908     27     1881        39074.52
1908     28     1880        38846.71
1908     29     1879        39575.15
1908     30     1878        37702.10
1908     31     1877        38147.00
1908     32     1876        36000.96
1908     33     1875        35604.01
1908     34     1874        34122.89
1908     35     1873        33402.16
1908     36     1872        32128.71
1908     37     1871        32485.12
1908     38     1870        30321.83
1908     39     1869        29411.02
1908     40     1868        26853.16
1908     41     1867        29609.03
1908     42     1866        32063.00
1908     43     1865        31699.63
1908     44     1864        32096.92
1908     45     1863        31419.66
1908     46     1862        30522.05
1908     47     1861        28711.91
1908     48     1860        30489.55
1908     49     1859        30534.38
1908     50     1858        29689.69
1908     51     1857        27212.28
1908     52     1856        25834.41
1908     53     1855        25588.78
1908     54     1854        27076.37
1908     55     1853        24420.23
1909     12     1897        26782.33
1909     13     1896        53334.92
1909     14     1895        53323.01
1909     15     1894        52020.32
1909     16     1893        51262.36
1909     17     1892        49492.41
1909     18     1891        50093.71
1909     19     1890        48432.56
1909     20     1889        46458.07
1909     21     1888        46919.27
1909     22     1887        46941.27
1909     23     1886        45400.14
1909     24     1885        43752.49
1909     25     1884        43175.43
1909     26     1883        40885.58
1909     27     1882        39953.39
1909     28     1881        38769.78
1909     29     1880        38579.24
1909     30     1879        39281.05
1909     31     1878        37450.47
1909     32     1877        37881.65
1909     33     1876        35784.81
1909     34     1875        35351.65
1909     35     1874        33900.52
1909     36     1873        33175.42
1909     37     1872        31889.80
1909     38     1871        32261.05
1909     39     1870        30103.31
1909     40     1869        29187.02
1909     41     1868        26699.82
1909     42     1867        29378.24
1909     43     1866        31810.86
1909     44     1865        31424.71
1909     45     1864        31872.80
1909     46     1863        31185.49
1909     47     1862        30286.09
1909     48     1861        28487.17
1909     49     1860        30227.64
1909     50     1859        30288.86
1909     51     1858        29396.21
1909     52     1857        26936.68
1909     53     1856        25583.92
1909     54     1855        25305.65
1909     55     1854        26757.78
1910     12     1898        27503.22
1910     13     1897        53132.67
1910     14     1896        53187.11
1910     15     1895        53102.94
1910     16     1894        51593.77
1910     17     1893        50660.13
1910     18     1892        48791.97
1910     19     1891        49309.97
1910     20     1890        47725.76
1910     21     1889        45897.78
1910     22     1888        46362.03
1910     23     1887        46463.10
1910     24     1886        44933.47
1910     25     1885        43450.50
1910     26     1884        42915.37
1910     27     1883        40669.25
1910     28     1882        39715.54
1910     29     1881        38651.86
1910     30     1880        38462.27
1910     31     1879        39162.12
1910     32     1878        37285.75
1910     33     1877        37642.28
1910     34     1876        35667.18
1910     35     1875        35150.67
1910     36     1874        33725.43
1910     37     1873        32957.73
1910     38     1872        31719.20
1910     39     1871        32102.14
1910     40     1870        29911.11
1910     41     1869        29007.01
1910     42     1868        26575.17
1910     43     1867        29208.26
1910     44     1866        31632.53
1910     45     1865        31222.32
1910     46     1864        31689.35
1910     47     1863        30947.61
1910     48     1862        30058.08
1910     49     1861        28254.24
1910     50     1860        29969.58
1910     51     1859        30029.37
1910     52     1858        29119.72
1910     53     1857        26669.65
1910     54     1856        25345.92
1910     55     1855        24997.05
1911     12     1899        26905.27
1911     13     1898        54276.77
1911     14     1897        52974.69
1911     15     1896        52968.46
1911     16     1895        52727.39
1911     17     1894        51018.31
1911     18     1893        49975.39
1911     19     1892        48040.95
1911     20     1891        48573.75
1911     21     1890        47064.86
1911     22     1889        45377.21
1911     23     1888        45854.02
1911     24     1887        46051.36
1911     25     1886        44490.01
1911     26     1885        43126.49
1911     27     1884        42657.98
1911     28     1883        40448.56
1911     29     1882        39509.33
1911     30     1881        38547.90
1911     31     1880        38318.82
1911     32     1879        39055.09
1911     33     1878        37132.17
1911     34     1877        37390.52
1911     35     1876        35537.71
1911     36     1875        34961.83
1911     37     1874        33559.14
1911     38     1873        32727.31
1911     39     1872        31539.70
1911     40     1871        31943.56
1911     41     1870        29706.68
1911     42     1869        28824.02
1911     43     1868        26422.93
1911     44     1867        29022.46
1911     45     1866        31441.63
1911     46     1865        31037.90
1911     47     1864        31493.05
1911     48     1863        30710.50
1911     49     1862        29809.01
1911     50     1861        28016.58
1911     51     1860        29696.54
1911     52     1859        29757.85
1911     53     1858        28820.17
1911     54     1857        26392.84
1911     55     1856        25068.89
1912     12     1900        28435.33
1912     13     1899        53245.18
1912     14     1898        54066.84
1912     15     1897        52700.32
1912     16     1896        52549.29
1912     17     1895        52162.30
1912     18     1894        50338.05
1912     19     1893        49288.60
1912     20     1892        47343.96
1912     21     1891        47934.18
1912     22     1890        46482.78
1912     23     1889        44861.84
1912     24     1888        45361.23
1912     25     1887        45575.54
1912     26     1886        44097.26
1912     27     1885        42702.50
1912     28     1884        42309.41
1912     29     1883        40133.01
1912     30     1882        39203.49
1912     31     1881        38273.11
1912     32     1880        38038.76
1912     33     1879        38796.71
1912     34     1878        36880.39
1912     35     1877        37138.27
1912     36     1876        35275.98
1912     37     1875        34726.54
1912     38     1874        33336.76
1912     39     1873        32482.10
1912     40     1872        31310.45
1912     41     1871        31704.99
1912     42     1870        29499.58
1912     43     1869        28604.02
1912     44     1868        26227.03
1912     45     1867        28793.85
1912     46     1866        31190.23
1912     47     1865        30809.39
1912     48     1864        31244.59
1912     49     1863        30460.45
1912     50     1862        29544.52
1912     51     1861        27775.17
1912     52     1860        29427.10
1912     53     1859        29460.84
1912     54     1858        28503.19
1912     55     1857        26092.53
1913     12     1901        28261.90
1913     13     1900        55947.43
1913     14     1899        53060.19
1913     15     1898        53818.84
1913     16     1897        52311.36
1913     17     1896        51941.22
1913     18     1895        51494.47
1913     19     1894        49600.92
1913     20     1893        48591.78
1913     21     1892        46706.07
1913     22     1891        47307.58
1913     23     1890        45957.74
1913     24     1889        44399.54
1913     25     1888        44874.63
1913     26     1887        45114.99
1913     27     1886        43717.74
1913     28     1885        42355.00
1913     29     1884        41973.12
1913     30     1883        39850.32
1913     31     1882        38885.51
1913     32     1881        37995.39
1913     33     1880        37782.97
1913     34     1879        38538.59
1913     35     1878        36629.69
1913     36     1877        36887.04
1913     37     1876        35023.33
1913     38     1875        34499.45
1913     39     1874        33131.34
1913     40     1873        32268.08
1913     41     1872        31087.29
1913     42     1871        31458.00
1913     43     1870        29303.81
1913     44     1869        28409.02
1913     45     1868        26023.16
1913     46     1867        28581.30
1913     47     1866        30956.66
1913     48     1865        30565.75
1913     49     1864        30990.93
1913     50     1863        30184.69
1913     51     1862        29267.47
1913     52     1861        27516.75
1913     53     1860        29138.40
1913     54     1859        29160.34
1913     55     1858        28192.68
1914     12     1902        28644.29
1914     13     1901        56058.92
1914     14     1900        55742.59
