Ukraine, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 13/11/2015
Year   Age   Cohort      Exposure
1966    23    1943      113873.16
1966    23    1942      144668.51
1966    24    1942      144308.03
1966    24    1941      191128.86
1966    25    1941      191246.93
1966    25    1940      206037.49
1966    26    1940      204729.81
1966    26    1939      229265.66
1966    27    1939      230784.48
1966    27    1938      247175.24
1966    28    1938      245989.51
1966    28    1937      251811.78
1966    29    1937      252986.53
1966    29    1936      213214.59
1966    30    1936      212387.71
1966    30    1935      178129.15
1966    31    1935      178195.25
1966    31    1934      143698.49
1966    32    1934      143658.45
1966    32    1933      126959.53
1966    33    1933      126174.21
1966    33    1932      163345.10
1966    34    1932      163414.03
1966    34    1931      161866.79
1966    35    1931      161772.59
1966    35    1930      213118.75
1966    36    1930      212440.23
1966    36    1929      205149.01
1966    37    1929      206438.98
1966    37    1928      229627.42
1966    38    1928      228055.90
1966    38    1927      208991.45
1966    39    1927      210532.30
1966    39    1926      216718.44
1966    40    1926      216020.37
1966    40    1925      206624.54
1966    41    1925      206968.34
1966    41    1924      208692.40
1966    42    1924      209317.92
1966    42    1923      189022.08
1966    43    1923      188732.14
1966    43    1922      178135.13
1966    44    1922      178226.36
1966    44    1921      148760.64
1966    45    1921      149219.03
1966    45    1920      138690.25
1966    46    1920      137373.14
1966    46    1919      134122.86
1966    47    1919      135045.99
1966    47    1918      145627.68
1966    48    1918      144481.86
1966    48    1917       93877.56
1966    49    1917       94178.56
1966    49    1916      108632.34
1966    50    1916      107782.34
1966    50    1915      131793.63
1966    51    1915      131501.91
1966    51    1914      187449.73
1966    52    1914      188318.60
1966    52    1913      171234.34
1966    53    1913      170890.96
1966    53    1912      194804.44
1966    54    1912      195396.50
1966    54    1911      156518.41
1966    55    1911      156967.75
1966    55    1910      185128.69
1967    12    1955      193267.98
1967    12    1954      197590.47
1967    13    1954      197627.49
1967    13    1953      186080.82
1967    14    1953      186084.22
1967    14    1952      190380.29
1967    15    1952      189914.62
1967    15    1951      188641.89
1967    16    1951      188869.49
1967    16    1950      190430.80
1967    17    1950      189755.24
1967    17    1949      201538.48
1967    18    1949      202582.09
1967    18    1948      179201.66
1967    19    1948      178018.72
1967    19    1947      155044.39
1967    20    1947      155370.20
1967    20    1946      157072.61
1967    21    1946      156607.21
1967    21    1945      102638.80
1967    22    1945      102259.48
1967    22    1944      122094.35
1967    23    1944      122080.07
1967    23    1943      113841.55
1967    24    1943      113490.47
1967    24    1942      144270.55
1967    25    1942      143909.47
1967    25    1941      191194.11
1967    26    1941      191304.39
1967    26    1940      204667.45
1967    27    1940      203350.96
1967    27    1939      230717.51
1967    28    1939      232229.14
1967    28    1938      245918.06
1967    29    1938      244717.96
1967    29    1937      252910.58
1967    30    1937      254054.65
1967    30    1936      212305.28
1967    31    1936      211459.82
1967    31    1935      178128.79
1967    32    1935      178185.26
1967    32    1934      143593.24
1967    33    1934      143547.89
1967    33    1933      126116.71
1967    34    1933      125331.99
1967    34    1932      163349.63
1967    35    1932      163403.45
1967    35    1931      161685.12
1967    36    1931      161577.01
1967    36    1930      212341.71
1967    37    1930      211655.40
1967    37    1929      206336.23
1967    38    1929      207605.32
1967    38    1928      227939.98
1967    39    1928      226347.08
1967    39    1927      210411.83
1967    40    1927      211911.86
1967    40    1926      215871.51
1967    41    1926      215161.58
1967    41    1925      206841.37
1967    42    1925      207160.62
1967    42    1924      209153.14
1967    43    1924      209717.97
1967    43    1923      188568.37
1967    44    1923      188266.72
1967    44    1922      178079.86
1967    45    1922      178151.78
1967    45    1921      149055.66
1967    46    1921      149482.99
1967    46    1920      137224.95
1967    47    1920      135882.08
1967    47    1919      134897.70
1967    48    1919      135773.55
1967    48    1918      144313.98
1967    49    1918      143126.42
1967    49    1917       94028.63
1967    50    1917       94265.62
1967    50    1916      107602.20
1967    51    1916      106708.82
1967    51    1915      131310.74
1967    52    1915      130962.88
1967    52    1914      188033.36
1967    53    1914      188824.54
1967    53    1913      170576.60
1967    54    1913      170201.18
1967    54    1912      195060.39
1967    55    1912      195594.68
1967    55    1911      156586.02
1968    12    1956      199868.06
1968    12    1955      193242.30
1968    13    1955      193666.71
1968    13    1954      197601.05
1968    14    1954      197639.10
1968    14    1953      186057.96
1968    15    1953      186059.84
1968    15    1952      189885.26
1968    16    1952      189411.23
1968    16    1951      188835.89
1968    17    1951      189057.69
1968    17    1950      189718.22
1968    18    1950      189046.91
1968    18    1949      202540.14
1968    19    1949      203596.62
1968    19    1948      177986.01
1968    20    1948      176806.49
1968    20    1947      155334.43
1968    21    1947      155664.22
1968    21    1946      156576.11
1968    22    1946      156114.13
1968    22    1945      102228.36
1968    23    1945      101850.56
1968    23    1944      122052.99
1968    24    1944      122044.81
1968    24    1943      113460.85
1968    25    1943      113112.66
1968    25    1942      143871.24
1968    26    1942      143515.32
1968    26    1941      191250.68
1968    27    1941      191369.67
1968    27    1940      203289.12
1968    28    1940      201983.15
1968    28    1939      232163.03
1968    29    1939      233679.17
1968    29    1938      244640.59
1968    30    1938      243428.65
1968    30    1937      253963.38
1968    31    1937      255094.76
1968    31    1936      211376.47
1968    32    1936      210504.96
1968    32    1935      178102.44
1968    33    1935      178138.77
1968    33    1934      143485.92
1968    34    1934      143440.62
