Hungary, Cohort fertility tables, birth orders 1 to 5+
Last modified: 08/03/2022
Cohort   x   b1x     l0x       m1x       q1x   Sb1x   b2x    l1x       m2x       q2x   Sb2x    b3x    l2x       m3x       q3x   Sb3x    b4x    l3x       m4x       q4x   Sb4x   b5px    l4x      m5px      q5px   Sb5px     chix
1937    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1937    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1937    14     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1937    15    30   10000   0.00301   0.00301      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1937    16   125    9970   0.01266   0.01258     30     5     30   0.06033   0.18066      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1937    17   374    9844   0.03876   0.03802    156    37    150   0.11685   0.24807      5      2      5   0.10367   0.43617      0      0      0         .         .      0      0      0         .         .       0        .
1937    18   741    9470   0.08146   0.07827    530   100    487   0.12430   0.20606     43      9     40   0.09877   0.21137      2      1      2   0.11111   0.29438      0      0      0         .         .       0        .
1937    19  1044    8729   0.12726   0.11964   1271   236   1128   0.15434   0.20961    143     30    132   0.12656   0.22551     11      2     10   0.10207   0.23913      1      0      1   0.22428   0.61588       0     4.00
1937    20  1274    7685   0.18079   0.16580   2315   362   1936   0.15149   0.18716    379     58    339   0.11747   0.17028     41      8     38   0.12461   0.20739      3      1      3   0.18469   0.41416       0     4.14
1937    21  1166    6410   0.20017   0.18196   3590   478   2848   0.14978   0.16789    742     98    643   0.11789   0.15269     98     18     87   0.14135   0.20617     11      4     11   0.21713   0.39634       2     4.16
1937    22   977    5244   0.20540   0.18627   4756   546   3536   0.14544   0.15430   1220    145   1023   0.11870   0.14192    197     37    168   0.16729   0.22124     29      8     29   0.16715   0.27422       6     4.21
1937    23   773    4267   0.19933   0.18126   5733   546   3967   0.13388   0.13771   1766    184   1424   0.11449   0.12907    342     52    276   0.15370   0.19028     66     17     66   0.18173   0.25392      14     4.21
1937    24   599    3494   0.18753   0.17145   6506   516   4194   0.12185   0.12305   2312    187   1786   0.09601   0.10484    526     68    407   0.14676   0.16818    119     30    119   0.19333   0.24916      31     4.26
1937    25   467    2895   0.17547   0.16132   7105   488   4277   0.11426   0.11398   2828    166   2115   0.07315   0.07871    713     75    526   0.13211   0.14354    187     46    187   0.20502   0.24640      60     4.32
1937    26   349    2428   0.15501   0.14386   7572   493   4257   0.11769   0.11571   3316    172   2436   0.06619   0.07055    879     69    617   0.10308   0.11168    262     56    262   0.18806   0.21274     106     4.41
1937    27   288    2078   0.14908   0.13874   7922   431   4113   0.10658   0.10473   3808    162   2757   0.05589   0.05862   1051     65    720   0.08488   0.09057    331     70    331   0.19109   0.20989     162     4.49
1937    28   214    1790   0.12688   0.11931   8210   408   3971   0.10539   0.10281   4239    147   3026   0.04642   0.04843   1213     59    816   0.06881   0.07249    397     72    397   0.16990   0.18258     232     4.58
1937    29   167    1577   0.11153   0.10564   8423   403   3776   0.11020   0.10675   4647    128   3288   0.03740   0.03897   1359     59    904   0.06252   0.06493    456     82    456   0.16897   0.17985     304     4.67
1937    30   132    1410   0.09803   0.09345   8590   351   3540   0.10228   0.09912   5050    134   3563   0.03657   0.03768   1488     61    973   0.06049   0.06276    514     83    514   0.15273   0.16179     386     4.75
1937    31   100    1278   0.08114   0.07798   8722   279   3321   0.08627   0.08394   5401    123   3779   0.03193   0.03259   1622     52   1046   0.04844   0.05007    575     81    575   0.13534   0.14150     469     4.82
1937    32    74    1179   0.06478   0.06275   8821   221   3142   0.07202   0.07034   5680    104   3935   0.02606   0.02644   1745     46   1117   0.04017   0.04121    628     78    628   0.12012   0.12453     551     4.88
1937    33    57    1105   0.05343   0.05204   8895   159   2995   0.05396   0.05305   5901     85   4052   0.02089   0.02108   1849     35   1175   0.02913   0.02975    674     71    674   0.10261   0.10527     629     4.93
1937    34    42    1047   0.04095   0.04013   8953   114   2893   0.04008   0.03958   6060     64   4125   0.01542   0.01551   1934     30   1226   0.02428   0.02461    709     70    709   0.09688   0.09894     700     4.99
1937    35    35    1005   0.03547   0.03485   8995    83   2821   0.02977   0.02951   6174     55   4176   0.01315   0.01320   1998     29   1259   0.02269   0.02293    739     62    739   0.08228   0.08389     770     5.04
1937    36    30     970   0.03103   0.03056   9030    58   2772   0.02107   0.02096   6257     50   4204   0.01189   0.01190   2054     24   1286   0.01865   0.01883    768     60    768   0.07694   0.07815     832     5.08
1937    37    22     940   0.02339   0.02312   9060    49   2744   0.01781   0.01772   6316     47   4212   0.01112   0.01113   2104     25   1311   0.01855   0.01871    792     52    792   0.06411   0.06510     892     5.13
1937    38    18     919   0.02006   0.01986   9081    35   2717   0.01309   0.01305   6364     35   4214   0.00820   0.00821   2150     21   1334   0.01603   0.01611    817     42    817   0.05033   0.05099     944     5.16
1937    39    11     900   0.01202   0.01195   9100    21   2700   0.00793   0.00792   6400     19   4215   0.00441   0.00441   2185     14   1347   0.01005   0.01007    838     30    838   0.03524   0.03552     985     5.18
1937    40     9     890   0.01051   0.01046   9110    14   2689   0.00517   0.00516   6421     13   4217   0.00298   0.00298   2204      8   1352   0.00578   0.00579    852     21    852   0.02450   0.02462    1015     5.19
1937    41     5     880   0.00556   0.00555   9120     8   2685   0.00287   0.00287   6435      8   4219   0.00186   0.00186   2216      5   1357   0.00371   0.00371    860     16    860   0.01820   0.01825    1036     5.21
1937    42     4     875   0.00424   0.00424   9125     5   2682   0.00177   0.00177   6443      6   4219   0.00148   0.00148   2224      3   1359   0.00229   0.00229    865     10    865   0.01182   0.01184    1052     5.22
1937    43     2     872   0.00222   0.00222   9128     2   2681   0.00067   0.00067   6447      2   4217   0.00057   0.00057   2230      3   1363   0.00252   0.00251    868      7    868   0.00840   0.00841    1062     5.22
1937    44     1     870   0.00103   0.00103   9130     1   2681   0.00050   0.00050   6449      1   4217   0.00025   0.00025   2233      2   1361   0.00121   0.00121    871      4    871   0.00429   0.00429    1069     5.23
1937    45     0     869   0.00052   0.00052   9131     0   2681   0.00011   0.00011   6450      1   4217   0.00021   0.00021   2234      0   1361   0.00000   0.00000    873      2    873   0.00224   0.00224    1073     5.23
1937    46     0     868   0.00017   0.00017   9132     0   2681   0.00006   0.00006   6451      0   4216   0.00011   0.00011   2235      0   1362   0.00022   0.00022    873      1    873   0.00121   0.00121    1075     5.23
1937    47     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00035   0.00035    1076     5.23
1937    48     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00011   0.00011    873      0    873   0.00017   0.00017    1076     5.23
1937    49     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    50     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    51     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    52     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    53     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    54     0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1937    55+    0     868   0.00000   0.00000   9132     0   2681   0.00000   0.00000   6451      0   4216   0.00000   0.00000   2235      0   1362   0.00000   0.00000    873      0    873   0.00000   0.00000    1076     5.23
1938    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1938    13     .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1938    14    10   10000   0.00097   0.00097      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1938    15    36    9990   0.00364   0.00364     10     1     10   0.03994   0.11221      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1938    16   145    9954   0.01472   0.01461     46     9     45   0.07972   0.20065      1      0      1   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1938    17   361    9809   0.03752   0.03683    191    31    181   0.08970   0.17136     10      3     10   0.10684   0.25725      0      0      0         .         .      0      0      0         .         .       0        .
1938    18   702    9447   0.07721   0.07434    553   103    512   0.12640   0.20050     41      7     39   0.07616   0.17087      3      1      3   0.18157   0.37741      0      0      0         .         .       0        .
1938    19  1102    8745   0.13450   0.12602   1255   216   1111   0.13915   0.19461    144     27    135   0.11771   0.20050      9      3      8   0.13182   0.32679      1      0      1   0.06079   0.14388       0     4.00
1938    20  1220    7643   0.17343   0.15959   2357   340   1997   0.13962   0.17037    360     60    324   0.12841   0.18405     36      9     33   0.14855   0.26504      4      1      4   0.10628   0.23118       0     4.04
1938    21  1127    6423   0.19231   0.17544   3577   448   2877   0.13914   0.15558    700    100    604   0.12872   0.16571     96     23     83   0.18484   0.27070     12      4     12   0.16772   0.32206       1     4.08
1938    22   946    5296   0.19603   0.17853   4704   505   3556   0.13374   0.14203   1148    135    952   0.11888   0.14198    196     38    161   0.18014   0.23459     35     11     35   0.20794   0.32055       5     4.14
1938    23   757    4351   0.19064   0.17405   5649   496   3996   0.12018   0.12411   1653    153   1322   0.10280   0.11612    331     49    258   0.15835   0.19031     73     20     73   0.20696   0.27700      16     4.22
1938    24   596    3594   0.18074   0.16576   6406   503   4258   0.11690   0.11817   2149    169   1664   0.09222   0.10148    485     62    363   0.14868   0.17061    122     31    122   0.20065   0.25161      36     4.30
1938    25   485    2998   0.17609   0.16184   7002   509   4350   0.11741   0.11708   2652    155   1998   0.07106   0.07737    653     66    470   0.12798   0.14008    184     42    184   0.19222   0.22664      67     4.36
1938    26   376    2513   0.16172   0.14962   7487   483   4326   0.11307   0.11167   3161    150   2353   0.05958   0.06380    808     65    559   0.10769   0.11592    250     58    250   0.20545   0.23210     109     4.44
1938    27   292    2137   0.14662   0.13660   7863   479   4219   0.11600   0.11344   3644    143   2686   0.05024   0.05338    958     58    644   0.08513   0.09075    314     65    314   0.18879   0.20634     166     4.53
1938    28   209    1845   0.12015   0.11334   8155   444   4032   0.11335   0.11005   4123    142   3021   0.04468   0.04691   1102     58    729   0.07518   0.07950    373     67    373   0.16736   0.18037     231     4.62
1938    29   185    1636   0.11959   0.11284   8364   448   3798   0.12227   0.11803   4567    141   3323   0.04067   0.04255   1243     57    813   0.06639   0.06985    431     70    431   0.15199   0.16201     299     4.69
1938    30   135    1451   0.09794   0.09337   8549   364   3534   0.10656   0.10311   5015    129   3630   0.03432   0.03543   1385     52    897   0.05604   0.05842    487     76    487   0.14863   0.15663     368     4.76
1938    31    96    1316   0.07594   0.07316   8684   284   3305   0.08841   0.08590   5379    118   3866   0.02994   0.03058   1513     49    973   0.04867   0.05040    540     76    540   0.13422   0.14031     445     4.82
1938    32    76    1219   0.06418   0.06219   8781   212   3117   0.06937   0.06786   5663     97   4032   0.02360   0.02394   1632     43   1043   0.03988   0.04091    589     73    589   0.12003   0.12438     520     4.88
1938    33    58    1144   0.05160   0.05030   8856   146   2982   0.04979   0.04905   5875     76   4147   0.01819   0.01834   1728     39   1096   0.03482   0.03541    632     72    632   0.11001   0.11339     594     4.94
1938    34    41    1086   0.03838   0.03765   8914   109   2893   0.03828   0.03783   6021     65   4217   0.01525   0.01533   1804     34   1134   0.02996   0.03035    670     67    670   0.09801   0.10052     665     4.99
1938    35    33    1045   0.03225   0.03173   8955    87   2824   0.03103   0.03074   6130     64   4262   0.01509   0.01513   1869     29   1164   0.02453   0.02490    705     61    705   0.08541   0.08716     733     5.04
1938    36    33    1012   0.03279   0.03226   8988    74   2771   0.02684   0.02664   6217     56   4284   0.01299   0.01302   1933     30   1199   0.02442   0.02469    734     57    734   0.07565   0.07718     794     5.08
1938    37    22     979   0.02287   0.02261   9021    51   2730   0.01887   0.01877   6291     43   4302   0.00991   0.00992   1989     21   1226   0.01733   0.01748    763     47    763   0.06132   0.06218     851     5.11
1938    38    18     957   0.01881   0.01863   9043    31   2701   0.01146   0.01144   6342     26   4311   0.00595   0.00595   2032     19   1247   0.01496   0.01500    785     40    785   0.04984   0.05044     898     5.14
1938    39    10     939   0.01089   0.01083   9061    20   2687   0.00742   0.00741   6373     20   4316   0.00475   0.00475   2057     14   1254   0.01110   0.01112    804     28    804   0.03460   0.03490     938     5.17
1938    40     8     929   0.00834   0.00831   9071    13   2678   0.00474   0.00473   6393     13   4315   0.00290   0.00290   2078      8   1260   0.00646   0.00647    817     19    817   0.02322   0.02334     966     5.18
1938    41     6     921   0.00604   0.00602   9079     7   2673   0.00268   0.00268   6406      8   4315   0.00193   0.00193   2090      5   1265   0.00369   0.00370    826     18    826   0.02152   0.02159     985     5.19
1938    42     4     916   0.00433   0.00432   9084     4   2671   0.00143   0.00143   6413      5   4314   0.00122   0.00122   2099      5   1268   0.00381   0.00381    830     10    830   0.01162   0.01165    1003     5.21
1938    43     1     912   0.00161   0.00161   9088     2   2671   0.00066   0.00066   6417      3   4313   0.00075   0.00075   2104      3   1269   0.00244   0.00244    835      5    835   0.00651   0.00652    1012     5.21
1938    44     1     911   0.00065   0.00065   9089     1   2671   0.00028   0.00028   6418      1   4311   0.00034   0.00034   2107      1   1269   0.00093   0.00093    838      4    838   0.00423   0.00423    1018     5.21
1938    45     0     910   0.00049   0.00049   9090     0   2671   0.00006   0.00006   6419      1   4311   0.00017   0.00017   2109      0   1269   0.00023   0.00023    839      2    839   0.00265   0.00265    1021     5.22
1938    46     0     909   0.00000   0.00000   9091     0   2671   0.00006   0.00006   6419      0   4310   0.00003   0.00003   2109      0   1270   0.00000   0.00000    840      0    840   0.00053   0.00053    1024     5.22
1938    47     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6419      0   4310   0.00000   0.00000   2110      0   1270   0.00012   0.00012    840      0    840   0.00036   0.00036    1024     5.22
1938    48     0     909   0.00017   0.00017   9091     0   2671   0.00006   0.00006   6419      0   4310   0.00004   0.00004   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    49     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    50     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    51     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    52     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    53     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    54     0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00000   0.00000    1024     5.22
1938    55+    0     909   0.00000   0.00000   9091     0   2671   0.00000   0.00000   6420      0   4310   0.00000   0.00000   2110      0   1270   0.00000   0.00000    840      0    840   0.00019   0.00019    1024     5.22
1939    12-    .       .         .         .      .     .      .         .         .      .      .      .         .         .      .      .      .         .         .      .      .      .         .         .       .        .
1939    13     1   10000   0.00007   0.00007      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1939    14    10    9999   0.00097   0.00097      1     0      1   0.03144   0.23160      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1939    15    38    9990   0.00386   0.00385     10     1     10   0.03863   0.10876      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1939    16   141    9951   0.01427   0.01416     49     9     48   0.08001   0.19067      1      1      1   0.15479   0.64852      0      0      0         .         .      0      0      0         .         .       0        .
1939    17   388    9810   0.04038   0.03958    190    33    180   0.09095   0.18108     10      2     10   0.08653   0.22420      1      1      1   0.45919   0.84979      0      0      0         .         .       0        .
1939    18   765    9422   0.08460   0.08116    578   106    535   0.12244   0.19778     43      8     40   0.08851   0.19718      3      1      2   0.20339   0.50526      1      0      1   0.22269   0.40152       0     4.00
1939    19  1043    8657   0.12824   0.12052   1343   222   1194   0.13812   0.18563    149     26    138   0.10849   0.18560     11      3      9   0.17099   0.38177      2      0      2   0.12006   0.23099       0     4.15
1939    20  1152    7614   0.16363   0.15126   2386   333   2016   0.13711   0.16497    370     64    334   0.13725   0.19238     36      6     31   0.10219   0.19747      5      1      5   0.13682   0.21639       1     4.14
1939    21  1102    6462   0.18637   0.17049   3538   443   2835   0.13990   0.15616    703     96    602   0.12380   0.15943    101     23     89   0.17978   0.25368     11      3     11   0.14484   0.28815       2     4.16
1939    22   938    5360   0.19171   0.17494   4640   460   3494   0.12321   0.13164   1146    119    949   0.10671   0.12585    197     38    163   0.18632   0.23302     34     11     34   0.20035   0.31172       5     4.15
1939    23   737    4423   0.18183   0.16668   5577   488   3972   0.11907   0.12280   1606    146   1289   0.10032   0.11360    316     50    244   0.17162   0.20547     72     18     72   0.18364   0.24763      16     4.22
1939    24   627    3685   0.18583   0.17003   6315   483   4221   0.11261   0.11452   2093    152   1631   0.08487   0.09349    463     58    340   0.14964   0.17039    122     29    122   0.19142   0.23687      34     4.28
1939    25   512    3059   0.18257   0.16730   6941   506   4364   0.11585   0.11593   2577    147   1962   0.06883   0.07512    615     61    435   0.12661   0.13925    180     42    180   0.20075   0.23449      63     4.35
1939    26   388    2547   0.16494   0.15237   7453   499   4370   0.11561   0.11415   3083    136   2320   0.05449   0.05874    762     54    522   0.09674   0.10433    241     57    241   0.21393   0.23811     105     4.44
1939    27   304    2159   0.15122   0.14059   7841   506   4259   0.12173   0.11883   3582    133   2683   0.04652   0.04975    899     56    604   0.08666   0.09224    295     60    295   0.18535   0.20284     162     4.55
1939    28   236    1855   0.13586   0.12722   8145   515   4057   0.13146   0.12694   4088    151   3056   0.04661   0.04939   1032     58    681   0.07938   0.08480    351     70    351   0.18382   0.19896     222     4.63
1939    29   177    1619   0.11536   0.10907   8381   444   3778   0.12189   0.11757   4603    133   3420   0.03724   0.03893   1183     54    775   0.06571   0.06909    409     70    409   0.16188   0.17247     292     4.71
1939    30   133    1443   0.09700   0.09251   8557   339   3510   0.09939   0.09649   5047    125   3731   0.03247   0.03340   1316     48    854   0.05421   0.05663    462     62    462   0.12783   0.13451     362     4.78
1939    31    96    1309   0.07585   0.07307   8691   271   3305   0.08410   0.08187   5386    107   3945   0.02665   0.02720   1441     43    930   0.04425   0.04579    510     69    510   0.12988   0.13530     424     4.83
1939    32    73    1214   0.06221   0.06034   8786   194   3130   0.06317   0.06195   5656     96   4108   0.02315   0.02342   1548     36    995   0.03551   0.03658    553     67    553   0.11696   0.12081     493     4.89
1939    33    59    1140   0.05286   0.05149   8860   147   3009   0.04948   0.04876   5850     90   4206   0.02127   0.02141   1644     36   1055   0.03299   0.03384    589     67    589   0.10989   0.11321     560     4.95
1939    34    45    1082   0.04228   0.04141   8918   124   2921   0.04314   0.04255   5997     83   4262   0.01949   0.01958   1734     28   1109   0.02477   0.02538    625     63    625   0.09928   0.10151     627     5.00
1939    35    34    1037   0.03381   0.03325   8963   112   2842   0.03991   0.03937   6121     83   4303   0.01925   0.01931   1818     36   1165   0.03012   0.03073    653     57    653   0.08487   0.08719     691     5.06
1939    36    31    1002   0.03096   0.03049   8998    72   2765   0.02638   0.02619   6233     60   4332   0.01392   0.01394   1901     28   1212   0.02262   0.02293    689     48    689   0.06761   0.06897     747     5.08
1939    37    22     972   0.02302   0.02276   9028    46   2723   0.01697   0.01689   6305     39   4344   0.00896   0.00897   1961     19   1244   0.01553   0.01565    717     35    717   0.04797   0.04862     795     5.11
1939    38    14     950   0.01494   0.01483   9050    32   2699   0.01189   0.01185   6351     28   4351   0.00654   0.00654   2000     15   1264   0.01189   0.01196    736     31    736   0.04161   0.04204     830     5.13
1939    39     9     936   0.00995   0.00990   9064    20   2681   0.00742   0.00740   6383     20   4355   0.00459   0.00459   2029      9   1277   0.00711   0.00714    752     23    752   0.03014   0.03033     861     5.15
1939    40     7     926   0.00750   0.00748   9074    11   2670   0.00398   0.00397   6403     12   4354   0.00281   0.00281   2049      8   1288   0.00640   0.00641    761     17    761   0.02255   0.02267     884     5.16
1939    41     5     919   0.00548   0.00547   9081     6   2667   0.00233   0.00233   6414      8   4353   0.00184   0.00183   2061      5   1292   0.00366   0.00366    769     14    769   0.01803   0.01808     901     5.17
1939    42     2     914   0.00260   0.00260   9086     4   2665   0.00145   0.00145   6420      5   4351   0.00116   0.00116   2069      4   1295   0.00275   0.00275    774     10    774   0.01264   0.01267     915     5.18
1939    43     2     912   0.00180   0.00180   9088     2   2664   0.00078   0.00078   6424      3   4350   0.00065   0.00065   2074      3   1297   0.00219   0.00219    777      5    777   0.00690   0.00691     925     5.19
1939    44     0     910   0.00049   0.00049   9090     1   2664   0.00045   0.00045   6426      2   4349   0.00038   0.00038   2077      2   1297   0.00139   0.00139    780      1    780   0.00192   0.00192     930     5.19
1939    45     0     910   0.00050   0.00050   9090     1   2663   0.00028   0.00028   6427      0   4349   0.00007   0.00007   2079      1   1297   0.00058   0.00058    782      1    782   0.00173   0.00173     931     5.19
1939    46     0     910   0.00050   0.00050   9090     0   2663   0.00000   0.00000   6428      0   4349   0.00010   0.00010   2079      0   1296   0.00035   0.00035    783      1    783   0.00116   0.00116     933     5.19
1939    47     0     909   0.00000   0.00000   9091     0   2663   0.00017   0.00017   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00019   0.00019     934     5.19
1939    48     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00020   0.00020     934     5.19
1939    49     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    50     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    51     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    52     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    53     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    54     0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1939    55+    0     909   0.00000   0.00000   9091     0   2663   0.00000   0.00000   6428      0   4349   0.00000   0.00000   2079      0   1296   0.00000   0.00000    783      0    783   0.00000   0.00000     934     5.19
1940    12-    0   10000   0.00000   0.00000      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1940    13     1   10000   0.00006   0.00006      0     0      0         .         .      0      0      0         .         .      0      0      0         .         .      0      0      0         .         .       0        .
1940    14     9    9999   0.00090   0.00090      1     0      1   0.00826   0.06685      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1940    15    40    9990   0.00397   0.00396     10     1     10   0.03662   0.11021      0      0      0   0.00000   0.00000      0      0      0         .         .      0      0      0         .         .       0        .
1940    16   142    9951   0.01440   0.01430     49     9     48   0.08188   0.19505      1      0      1   0.04729   0.24137      0      0      0         .         .      0      0      0         .         .       0        .
1940    17   394    9809   0.04104   0.04022    191    35    181   0.09684   0.19304     10      2     10   0.06515   0.17095      0      0      0         .         .      0      0      0         .         .       0        .
1940    18   736    9414   0.08138   0.07820    586    95    541   0.11067   0.17627     45     11     43   0.12549   0.24767      2      0      2   0.05825   0.23079      0      0      0   0.00000   0.00000       0     4.00
1940    19  1023    8678   0.12528   0.11789   1322   201   1181   0.12649   0.17048    141     28    128   0.12895   0.21649     13      3     12   0.10928   0.22227      1      0      1   0.06670   0.20032       0     4.00
1940    20  1131    7655   0.15955   0.14777   2345   308   2003   0.12746   0.15366    342     57    302   0.13309   0.18845     40      9     37   0.15505   0.25412      3      2      3   0.21702   0.52159       0     4.04
1940    21  1073    6524   0.17927   0.16452   3476   383   2826   0.12089   0.13565    650     87    553   0.12421   0.15751     97     20     85   0.17291   0.24110     13      2     13   0.10576   0.19002       2     4.15
1940    22   924    5450   0.18519   0.16950   4550   445   3516   0.11851   0.12658   1033    115    849   0.11319   0.13521    184     31    151   0.16111   0.20570     33      9     33   0.19426   0.28534       4     4.13
1940    23   804    4527   0.19502   0.17769   5473   489   3995   0.11768   0.12233   1478    132   1179   0.09697   0.11165    299     43    235   0.15430   0.18340     64     17     64   0.20207   0.26980      14     4.21
1940    24   652    3722   0.19184   0.17505   6278   502   4311   0.11441   0.11640   1967    133   1536   0.07712   0.08638    431     51    323   0.14044   0.15815    107     26    107   0.19907   0.24650      31     4.29
1940    25   506    3071   0.17950   0.16471   6929   534   4460   0.12001   0.11964   2469    130   1905   0.06173   0.06827    563     53    405   0.12017   0.13156    158     39    158   0.20998   0.24528      58     4.36
1940    26   414    2565   0.17555   0.16139   7435   577   4433   0.13249   0.13006   3003    136   2309   0.05378   0.05891    694     54    482   0.10313   0.11192    212     50    212   0.21103   0.23790      96     4.46
1940    27   315    2151   0.15824   0.14664   7849   597   4270   0.14447   0.13971   3579    155   2749   0.05232   0.05652    830     57    564   0.09324   0.10137    266     57    266   0.19239   0.21308     147     4.55
1940    28   239    1836   0.13939   0.13031   8164   507   3989   0.13151   0.12709   4176    152   3191   0.04513   0.04764    985     49    662   0.06856   0.07390    323     58    323   0.16607   0.17865     203     4.63
1940    29   168    1596   0.11091   0.10508   8404   421   3721   0.11715   0.11316   4683    140   3546   0.03797   0.03947   1137     47    765   0.05822   0.06174    372     66    372   0.16727   0.17790     261     4.70
1940    30   126    1429   0.09204   0.08799   8571   323   3468   0.09590   0.09317   5104    129   3827   0.03277   0.03360   1277     48    858   0.05326   0.05576    419     58    419   0.12997   0.13739     327     4.78
1940    31   101    1303   0.08052   0.07740   8697   253   3270   0.07925   0.07741   5427    108   4021   0.02641   0.02689   1406     40    939   0.04076   0.04224    467     61    467   0.12601   0.13137     385     4.82
